,tokens,ner_tags
1453,"['That', 'great', 'and', 'tragic', 'loss', 'to', 'Africa', 'occurred', 'in', 'circumstances', 'in', 'which', 'NATO', 'had', 'sought', 'the', 'authority', 'of', 'the', 'Security', 'Council', 'under', 'Chapter', 'VII', 'to', 'operate', 'in', 'Libya', 'in', 'the', 'protection', 'of', 'civilians', ',', 'who', 'were', 'said', 'to', 'be', 'at', 'the', 'mercy', 'of', 'the', 'Government', 'of', 'Libya', ',', 'led', 'by', 'Colonel', 'Al-Qadhafi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'I-PER', 'O']"
1454,"['The', 'mission', 'was', 'strictly', 'to', 'protect', 'civilians', ',', 'but', 'it', 'became', 'a', 'brutal', 'hunt', 'for', 'Al-Qadhafi', 'and', 'his', 'family', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'O', 'O', 'O', 'O']"
1455,"['NATO', 'caught', 'up', 'with', 'them', '.']","['I-ORG', 'O', 'O', 'O', 'O', 'O']"
1456,"['Al-Qadhafi', 'and', 'some', 'of', 'his', 'children', 'suffered', 'the', 'brutal', 'deaths', 'about', 'which', 'we', 'know', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1457,"['As', 'the', 'United', 'States', 'President', 'spoke', ',', 'I', 'am', 'sure', 'that', 'that', 'he', 'was', 'aware', 'that', 'his', 'country', ',', 'as', 'a', 'NATO', 'Power', ',', 'had', ',', 'alongside', 'the', 'other', 'NATO', 'Powers', ',', 'the', 'authority', 'under', 'Chapter', 'VII', 'to', 'operate', 'in', 'Libya', 'in', 'order', 'to', 'protect', 'civilians', '.']","['O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
1458,"['But', 'is', 'that', 'what', 'the', 'operation', 'turned', 'out', 'to', 'be', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1459,"['In', 'a', 'very', 'dishonest', 'manner', ',', 'we', 'saw', 'the', 'authority', 'entrusted', 'under', 'Chapter', 'VII', 'being', 'used', 'as', 'a', 'weapon', 'in', 'order', 'to', 'rout', 'a', 'whole', 'family', 'and', 'to', 'commit', 'the', 'murders', 'that', 'occurred', 'in', 'that', 'country', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1460,"['Bombs', 'were', 'hurled', 'in', 'a', 'callous', 'manner', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1461,"['Quite', 'a', 'number', 'of', 'civilians', 'died', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1462,"['Was', 'that', 'the', 'protection', 'they', 'had', 'sought', 'under', 'Chapter', 'VII', 'of', 'the', 'Charter', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O']"
1463,"['So', 'the', 'death', 'of', 'Al-Qadhafi', 'must', 'be', 'seen', 'in', 'the', 'same', 'tragic', 'vein', 'as', 'the', 'death', 'of', 'Chris', 'Stevens', '.']","['O', 'O', 'O', 'O', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'O']"
1464,"['We', 'condemn', 'both', '.']","['O', 'O', 'O', 'O']"
1465,"['Let', 'me', 'begin', 'by', 'reaffirming', 'the', 'rightful', 'and', 'important', 'role', 'of', 'the', 'United', 'Nations', 'in', 'the', 'management', 'of', 'issues', 'affecting', 'international', 'peace', 'and', 'security', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1466,"['In', 'the', 'quest', 'for', 'a', 'more', 'just', 'and', 'equitable', 'international', 'order', ',', 'Zimbabwe', 'remains', 'strongly', 'opposed', 'to', 'unilateralism', 'and', 'committed', 'to', 'multilateralism', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1467,"['We', 'would', 'therefore', 'like', 'to', 'see', 'a', 'United', 'Nations', 'that', 'continues', 'to', 'be', 'a', 'guarantor', 'of', 'world', 'peace', 'and', 'security', 'and', 'a', 'bulwark', 'in', 'the', 'fight', 'for', 'justice', 'and', 'equality', 'among', 'nations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1468,"['It', 'behoves', 'us', 'all', ',', 'therefore', ',', 'to', 'take', 'the', 'necessary', 'steps', 'to', 'ensure', 'that', 'the', 'United', 'Nations', 'is', 'not', 'marginalized', 'on', 'international', 'issues', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1469,"['Equally', 'important', ',', 'the', 'United', 'Nations', 'must', ',', 'in', 'future', ',', 'never', 'allow', 'itself', 'to', 'be', 'abused', ',', 'as', 'it', 'was', 'in', 'the', 'case', 'I', 'referred', 'to', 'earlier', ',', 'when', 'NATO', 'sought', 'under', 'Chapter', 'VII', 'authority', 'to', 'protect', 'civilians', ',', 'but', 'it', 'did', 'not', 'turn', 'out', 'to', 'be', 'that', '.']","['O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1470,"['In', 'the', 'future', ',', 'the', 'Security', 'Council', 'must', 'never', 'allow', 'itself', 'to', 'be', 'abused', 'by', 'any', 'Member', 'State', 'or', 'group', 'of', 'States', 'that', 'seeks', 'to', 'achieve', 'parochial', ',', 'partisan', 'goals', '.']","['O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1471,"['The', 'Charter', 'of', 'the', 'United', 'Nations', 'clearly', 'stipulates', 'that', 'it', 'is', 'an', 'international', 'body', 'that', 'should', 'work', 'for', 'the', 'good', 'of', 'all', 'the', 'peoples', 'of', 'the', 'world', ',', 'big', 'and', 'small', '.']","['O', 'I-MISC', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1472,"['We', 'recognize', 'that', 'there', 'are', 'existing', 'and', 'emerging', 'threats', 'and', 'challenges', 'that', 'continue', 'to', 'frustrate', 'our', 'individual', 'and', 'collective', 'efforts', 'to', 'attain', 'greater', 'economic', 'development', 'and', 'social', 'progress', ',', 'as', 'well', 'as', 'peace', 'and', 'security', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1473,"['But', 'the', 'increasing', 'trend', 'among', 'the', 'NATO', 'member', 'States', ',', 'inspired', 'by', 'the', 'arrogant', 'belief', 'that', 'they', 'are', 'the', 'most', 'powerful', 'among', 'us', '—', 'demonstrated', 'in', 'their', 'recent', 'resort', 'to', 'unilateralism', 'and', 'military', 'hegemony', 'in', 'Libya', '—', 'is', 'the', 'very', 'antithesis', 'of', 'the', 'basic', 'principles', 'of', 'the', 'United', 'Nations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O']"
1474,"['In', 'the', 'case', 'of', 'Libya', ',', 'the', 'African', 'Union', 'and', 'its', 'peacemaking', 'role', 'was', 'defied', ',', 'ignored', 'and', 'humiliated', '.']","['O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1475,"['The', 'African', 'Union', 'sought', 'dialogue', 'between', 'the', 'Libyan', 'authorities', 'and', 'the', 'so-called', 'revolutionaries', '.']","['O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O']"
1476,"['May', 'we', 'urge', 'the', 'international', 'community', 'to', 'collectively', 'nip', 'this', 'dangerous', 'and', 'unwelcome', 'aggressive', 'development', 'in', 'the', 'bud', 'before', 'it', 'festers', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1477,"['In', 'that', 'regard', ',', 'the', 'theme', 'that', 'the', 'President', 'has', 'chosen', 'for', 'this', 'session', '—', '""', 'Bringing', 'about', 'adjustment', 'or', 'settlement', 'of', 'international', 'disputes', 'or', 'situations', 'by', 'peaceful', 'means', '""', '—', 'is', 'very', 'appropriate', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1478,"['This', 'is', 'what', 'we', 'in', 'the', 'African', 'Union', 'stress', '—', 'the', 'settlement', 'of', 'disputes', 'in', 'a', 'peaceful', 'way', ',', 'through', 'dialogue', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1479,"['The', 'warmongers', 'of', 'our', 'world', 'have', 'done', 'us', 'enough', 'harm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1480,"['Wherever', 'they', 'have', 'imposed', 'themselves', ',', 'chaos', 'in', 'place', 'of', 'peace', 'has', 'been', 'the', 'result', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1481,"['One', 'example', 'was', 'the', 'situation', 'created', 'by', 'the', 'Bush-Blair', 'illegal', 'campaign', 'in', 'Iraq', '—', 'an', 'illegal', 'campaign', 'undertaken', 'because', 'it', 'was', 'alleged', 'that', 'Saddam', 'Hussein', 'had', 'weapons', 'of', 'mass', 'destruction', ',', 'when', 'it', 'was', 'well', 'known', 'to', 'those', 'two', 'and', 'their', 'Governments', 'that', 'he', 'did', 'not', 'have', 'such', 'weapons', '—', 'and', ',', 'indeed', ',', 'after', 'invading', 'Iraq', ',', 'creating', 'much', 'havoc', 'and', 'getting', 'rid', 'of', 'Saddam', 'Hussein', ',', 'they', 'admitted', 'that', 'he', 'had', 'no', 'weapons', 'of', 'mass', 'destruction', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1482,"['So', 'why', 'had', 'they', 'attacked', 'Iraq', 'in', 'the', 'first', 'place', '?']","['O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O']"
1483,"['Why', 'did', 'they', 'seek', 'to', 'get', 'rid', 'of', 'Saddam', 'Hussein', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'O']"
1484,"['Was', 'it', 'merely', 'because', 'he', 'was', 'a', 'dictator', ',', 'as', 'they', 'alleged', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1485,"['No', ',', 'he', 'was', 'the', 'head', 'of', 'a', 'country', 'that', 'sat', 'on', 'tons', 'and', 'tons', 'of', 'oil', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1486,"['It', 'was', 'oil', 'they', 'required', ',', 'and', 'we', 'saw', 'companies', '—', 'indeed', ',', 'one', 'such', 'company', 'was', 'headed', 'by', 'a', 'brother', 'of', 'Bush', '—', 'rushing', 'to', 'suck', 'oil', 'from', 'Iraq', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O']"
1487,"['That', 'is', 'also', 'what', 'happened', 'with', 'Libya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O']"
1488,"['The', 'situation', 'they', 'created', 'in', 'Iraq', 'has', 'now', 'brought', 'about', 'greater', 'instability', 'than', 'there', 'ever', 'was', '.']","['O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1489,"['We', 'have', 'Sunnis', 'rising', 'against', 'Shias', ',', 'and', 'vice', 'versa', ',', 'let', 'alone', 'the', 'disastrous', 'economic', 'consequences', 'of', 'that', 'unlawful', 'invasion', '.']","['O', 'O', 'I-MISC', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1490,"['The', 'economy', 'is', 'unstable', ',', 'society', 'unstable', ',', 'and', 'people', 'are', 'fighting', 'one', 'another', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1491,"['Libya', 'has', 'been', 'made', 'equally', 'unstable', 'after', 'NATO', ""'s"", 'deceitful', 'intervention', 'under', 'the', 'sham', 'cover', 'of', 'Chapter', 'VII', 'of', 'the', 'Charter', 'of', 'the', 'United', 'Nations', 'and', 'the', 'phony', 'principle', 'of', 'the', 'responsibility', 'to', 'protect', '.']","['I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'O', 'O', 'I-MISC', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1492,"['I', 'listened', 'to', 'the', 'speech', 'made', 'by', 'the', 'Secretary-General', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1493,"['He', 'made', 'reference', 'to', 'that', 'principle', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1494,"['It', 'is', 'one', 'that', 'can', 'be', 'abused', ',', 'and', 'it', 'has', 'been', 'abused', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1495,"['And', ',', 'anyway', ',', 'it', 'is', 'still', 'being', 'debated', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1496,"['Zimbabwe', 'firmly', 'believes', 'in', 'the', 'peaceful', 'settlement', 'of', 'disputes', 'between', 'and', 'among', 'States', 'in', 'a', 'manner', 'that', 'is', 'consistent', 'with', 'the', 'principles', 'and', 'purposes', 'of', 'the', 'United', 'Nations', '.']","['I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O']"
1497,"['In', 'the', 'maintenance', 'of', 'international', 'peace', 'and', 'security', ',', 'much', 'more', 'must', 'be', 'done', 'to', 'prevent', 'conflicts', 'from', 'erupting', 'in', 'the', 'first', 'place', ',', 'and', 'to', 'prevent', 'relapses', 'once', 'a', 'situation', 'has', 'been', 'stabilized', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1498,"['Beyond', 'deploying', 'adequate', 'resources', 'for', 'managing', 'conflicts', ',', 'it', 'is', 'important', 'to', 'address', 'their', 'underlying', 'causes', ',', 'and', 'to', 'pursue', ',', 'more', 'proactively', ',', 'a', 'comprehensive', 'approach', 'focusing', 'on', 'conflict', 'prevention', ',', 'peacebuilding', ',', 'peace-maintenance', 'and', 'development', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1499,"['In', 'pursuing', 'thst', 'cause', ',', 'my', 'delegation', 'strongly', 'believes', 'that', 'adherence', 'to', 'the', 'Charter', 'of', 'the', 'United', 'Nations', 'should', 'be', 'a', 'solemn', 'obligation', 'of', 'all', 'Member', 'States', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1500,"['We', 'have', 'noticed', ',', 'with', 'deep', 'regret', ',', 'that', 'the', 'provisions', 'of', 'the', 'United', 'Nations', 'Charter', 'dealing', 'with', 'the', 'peaceful', 'settlement', 'of', 'disputes', 'have', ',', 'on', 'occasion', ',', 'been', 'ignored', 'by', 'the', 'Security', 'Council', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O']"
1501,"['In', 'contrast', ',', 'there', 'appears', 'to', 'be', 'an', 'insatiable', 'appetite', 'for', 'war', ',', '￼', '￼embargoes', ',', 'sanctions', 'and', 'other', 'punitive', 'actions', ',', 'even', 'on', 'matters', 'that', 'are', 'better', 'resolved', 'through', 'multilateral', 'cooperation', 'and', 'dialogue', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1502,"['Instead', 'of', 'resorting', 'to', 'the', 'peaceful', 'resolution', 'of', 'disputes', ',', 'we', 'are', 'daily', 'witnessing', 'a', 'situation', 'where', 'might', 'is', 'now', 'right', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1503,"['We', 'have', 'said', ',', '""', 'Well', ',', 'yes', ',', 'those', 'who', 'are', 'powerful', 'might', 'hang', 'on', 'the', 'principle', 'that', 'might', 'is', 'right', '""', ',', 'but', 'certainly', 'right', 'is', 'also', 'might', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1504,"['We', 'need', 'to', 'take', 'stock', 'of', 'the', 'inspiring', 'Preamble', 'to', 'the', 'United', 'Nations', 'Charter', ',', 'where', 'the', 'plenipotentiaries', 'who', 'met', 'in', 'San', 'Francisco', 'in', '1945', 'undertook', 'to', '""', 'save', 'succeeding', 'generations', 'from', 'the', 'scourge', 'of', 'war', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'I-ORG', 'I-ORG', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1505,"['That', 'is', 'especially', 'pertinent', 'at', 'present', ',', 'when', 'global', 'events', 'represent', 'a', 'radical', 'departure', 'from', 'that', 'solemn', 'and', 'noble', 'San', 'Francisco', 'declaration', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O']"
1506,"['What', 'do', 'the', 'NATO', 'alliance', 'members', 'have', 'to', 'say', 'about', 'that', ',', 'one', 'may', 'ask', '.']","['O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1507,"['It', 'is', 'therefore', 'important', 'that', 'the', 'Security', 'Council', 'should', 'respect', 'and', 'support', 'the', 'decisions', ',', 'processes', 'and', 'priorities', 'of', 'regional', 'organizations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1508,"['In', 'contrast', ',', 'recent', 'events', '—', 'as', 'has', 'already', 'been', 'stated', '—', 'particularly', 'with', 'reference', 'to', 'Africa', ',', 'have', 'demonstrated', 'the', 'scant', 'regard', 'that', 'the', 'United', 'Nations', 'and', 'certain', 'powerful', 'members', 'of', 'the', 'international', 'community', 'give', 'to', 'the', 'pivotal', 'role', 'of', 'regional', 'organizations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1509,"['Effective', 'cooperation', 'between', 'the', 'United', 'Nations', 'and', 'regional', 'organizations', 'will', 'become', 'viable', 'and', 'sustainable', 'only', 'when', 'developed', 'on', 'the', 'basis', 'of', 'mutual', 'respect', 'and', 'support', ',', 'as', 'well', 'as', 'on', 'shared', 'responsibility', 'and', 'commitment', '.']","['O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1510,"['It', 'is', 'regrettable', 'to', 'note', 'that', 'certain', 'unacceptable', 'concepts', 'are', 'currently', 'being', 'foisted', 'on', 'the', 'United', 'Nations', 'membership', 'in', 'the', 'absence', 'of', 'intergovernmental', 'mandates', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1511,"['For', 'instance', ',', 'there', 'is', 'no', 'agreement', 'yet', 'on', 'the', 'concept', 'of', 'the', 'responsibility', 'to', 'protect', ',', 'especially', 'with', 'respect', 'to', 'the', 'circumstances', 'under', 'which', 'it', 'might', 'be', 'invoked', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1512,"['We', 'are', 'concerned', 'by', 'the', 'clear', 'and', 'growing', 'evidence', 'that', 'the', 'concept', 'of', 'responsibility', 'to', 'protect', 'has', 'begun', 'to', 'be', 'applied', 'and', 'seriously', 'abused', ',', 'thus', 'inevitably', 'compromising', 'and', 'undermining', 'the', 'cardinal', 'principle', 'of', 'the', 'sovereignty', 'of', 'States', 'and', 'the', 'United', 'Nations', 'Charter', 'principles', 'of', 'territorial', 'integrity', 'and', 'non-interference', 'in', 'the', 'domestic', 'affairs', 'of', 'countries', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
